id,project_slug,cve_id,cwe_id,cwe_name,github_username,github_repository_name,github_tag,github_url,advisory_id,buggy_commit_id,fix_commit_ids
475,google-login-plugin_CVE-2022-46683_google-login-1.6,CVE-2022-46683,CWE-601,CWE-601: URL Redirection to Untrusted Site ('Open Redirect'),jenkinsci,google-login-plugin,google-login-1.6,https://github.com/jenkinsci/google-login-plugin,GHSA-v93c-cxj5-c398,6b616f7709037a9bde1ee1646b18811a45e0b1fd,532d714943ff8ae8dc862427d39a4b78b7f6a375
476,spring-config-plugin_CVE-2022-46687_spring-config-2.0.0,CVE-2022-46687,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),jenkinsci,spring-config-plugin,spring-config-2.0.0,https://github.com/jenkinsci/spring-config-plugin,GHSA-3rrx-364r-6wf6,5fd4f895afab5cfd5d412a26552a0ae7134147ba,89fea88b24f92233ed31050b8e695eb9b502b8c0
477,plot-plugin_CVE-2022-46682_plot-2.1.11,CVE-2022-46682,CWE-611,CWE-611: Improper Restriction of XML External Entity Reference,jenkinsci,plot-plugin,plot-2.1.11,https://github.com/jenkinsci/plot-plugin,GHSA-wgpp-g6v9-7hxp,92b6119d078b7946d48abaf9025eb94eb2df83b0,4f7afbe064aab538a242a9984e583e513863e0ac
478,gitea-plugin_CVE-2022-46685_1.4.4,CVE-2022-46685,CWE-319,CWE-319: Cleartext Transmission of Sensitive Information,jenkinsci,gitea-plugin,1.4.4,https://github.com/jenkinsci/gitea-plugin,GHSA-x3qh-53qf-jxq9,53e64b16f388ba6786c63ade755c17b497e0b6d3,b3b2bd869b91f9f1312bbbbf6128cad2cd86bd8c
479,commons-net_CVE-2021-37533_commons-net-3.8.0-RC1,CVE-2021-37533,CWE-20,CWE-20: Improper Input Validation,apache,commons-net,commons-net-3.8.0-RC1,https://github.com/apache/commons-net,GHSA-cgp8-4m63-fhh5,b0bff89f70cfea70009e22f87639816cc3993974,4fe1bae56e53f32756b1ca3296f3dd2c45e3e060
480,ff4j_CVE-2022-44262_1.8.13,CVE-2022-44262,CWE-94,CWE-94: Improper Control of Generation of Code ('Code Injection'),ff4j,ff4j,1.8.13,https://github.com/ff4j/ff4j,GHSA-65hj-9ppw-77xc,01672a1657bdfe61acdbbe75fec0c694c7c94ace,62d03140f3bfbd380d0f4b4e5a94dcb8baa9d9c6
481,htsjdk_CVE-2022-21126_3.0.0,CVE-2022-21126,CWE-668,CWE-668: Exposure of Resource to Wrong Sphere,samtools,htsjdk,3.0.0,https://github.com/samtools/htsjdk,GHSA-96vh-4rfp-c42c,9fd0ecf212219d252ab273db0f7b845a59073d64,4a4024a97ee3e87096df6ad9b22c8260bd527772
482,dolphinscheduler_CVE-2022-26885_2.0.5,CVE-2022-26885,CWE-522,CWE-522: Insufficiently Protected Credentials,apache,dolphinscheduler,2.0.5,https://github.com/apache/dolphinscheduler,GHSA-jvc3-wjf6-7c6c,d88656c4cef300e3360689d0d9f70523f74ac0e8,adc223465b5b83a9446dfc809ae98cf4bbfaadce
483,h2database_CVE-2022-45868_version-2.1.214,CVE-2022-45868,CWE-200,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,h2database,h2database,version-2.1.214,https://github.com/h2database/h2database,GHSA-22wj-vf5f-wrvj,578cb6dc5f46a1d7aca1bab1e6510216e9551216,581ed18ff9d6b3761d851620ed88a3994a351a0d
484,dolphinscheduler_CVE-2022-45462_2.0.5,CVE-2022-45462,CWE-77,CWE-77: Improper Neutralization of Special Elements used in a Command ('Command Injection'),apache,dolphinscheduler,2.0.5,https://github.com/apache/dolphinscheduler,GHSA-wqg7-mx6p-2rw3,47b4489452eb8d19660fe7af8f02299540035424,69810a8a36060ae7e138fd7cdffdf2acc9eedd3b
485,dockerhub-notification-plugin_CVE-2022-45385_dockerhub-notification-2.6.2,CVE-2022-45385,CWE-862,CWE-862: Missing Authorization,jenkinsci,dockerhub-notification-plugin,dockerhub-notification-2.6.2,https://github.com/jenkinsci/dockerhub-notification-plugin,GHSA-v535-pc6r-77qh,a217c0f7224b9830b6ccc05433409ba7c068d89c,1163d4f297af23266c032fc66bd603b97f9ecd4b
486,pipeline-utility-steps-plugin_CVE-2022-45381_pipeline-utility-steps-2.13.1,CVE-2022-45381,CWE-22,CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),jenkinsci,pipeline-utility-steps-plugin,pipeline-utility-steps-2.13.1,https://github.com/jenkinsci/pipeline-utility-steps-plugin,GHSA-3g9q-cmgv-g4p6,b96f0a4a9340b33a2b40095abb264f814983ff20,01be8ac0045027128fc1e9cf3a8b0709d08291ea
487,naginator-plugin_CVE-2022-45382_naginator-1.18.1,CVE-2022-45382,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),jenkinsci,naginator-plugin,naginator-1.18.1,https://github.com/jenkinsci/naginator-plugin,GHSA-h8hf-hxx6-5g6v,f33d8ee62d6a48f5c168d9265e42f361c4e20104,c335cdd1562333898216bbe137bbe2991c6a225f
488,mina-sshd_CVE-2022-45047_sshd-2.9.1,CVE-2022-45047,CWE-502,CWE-502: Deserialization of Untrusted Data,apache,mina-sshd,sshd-2.9.1,https://github.com/apache/mina-sshd,GHSA-fhw8-8j55-vwgq,1e8254794a6a12fc7abe20f8d5087f4f16691adb,10de190e7d3f9189deb76b8d08c72334a1fe2df0
489,Portofino_CVE-2022-3952_v5.3.2,CVE-2022-3952,CWE-377,CWE-377: Insecure Temporary File,ManyDesigns,Portofino,v5.3.2,https://github.com/ManyDesigns/Portofino,GHSA-925r-r6rp-2jj7,280bc9cd7e71f996067604505e928fad84caf251,94653cb357806c9cf24d8d294e6afea33f8f0775
490,californium_CVE-2022-39368_3.6.0,CVE-2022-39368,CWE-452,CWE CATEGORY: Initialization and Cleanup Errors,eclipse-californium,californium,3.6.0,https://github.com/eclipse-californium/californium,GHSA-p72g-cgh9-ghjg,9112803a20152d1386415a4418e639919f8ac12b,5648a0c27c2c2667c98419254557a14bac2b1f3f
491,commons-bcel_CVE-2022-42920_commons-bcel-6.5.0-RC1,CVE-2022-42920,CWE-787,CWE-787: Out-of-bounds Write,apache,commons-bcel,commons-bcel-6.5.0-RC1,https://github.com/apache/commons-bcel,GHSA-97xg-phpr-rg8q,,
492,kairosdb_CVE-2019-19040_v1.2.2,CVE-2019-19040,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),kairosdb,kairosdb,v1.2.2,https://github.com/kairosdb/kairosdb,GHSA-fjhh-67wv-7gr4,,
493,dolphinscheduler_CVE-2022-26884_2.0.5,CVE-2022-26884,CWE-22,CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),apache,dolphinscheduler,2.0.5,https://github.com/apache/dolphinscheduler,GHSA-vpgf-fgm8-gxr2,adc223465b5b83a9446dfc809ae98cf4bbfaadce,9717da6c255414eaef1c9ac943b0eb8989c1a85d
494,logging-flume_CVE-2022-42468_release-1.10.1-rc2,CVE-2022-42468,CWE-20,CWE-20: Improper Input Validation,apache,logging-flume,release-1.10.1-rc2,https://github.com/apache/logging-flume,GHSA-9w4g-fp9h-3q2v,34f372222248e2a1014c502b888e37f4c3d0f356,eee179a09df405c1ab55ae25a53b76ca1050bb97
495,jadx_CVE-2022-39259_v1.4.4,CVE-2022-39259,CWE-UNKNOWN,,skylot,jadx,v1.4.4,https://github.com/skylot/jadx,GHSA-3r7j-8mqh-6qhx,e9e45707dabc3979981560e1e0e4f15967c31a13,6844a46c93a4c911196b47ad3492da15935711b9
496,compuware-strobe-measurement-plugin_CVE-2022-43431_compuware-strobe-measurement-1.0.1,CVE-2022-43431,CWE-862,CWE-862: Missing Authorization,jenkinsci,compuware-strobe-measurement-plugin,compuware-strobe-measurement-1.0.1,https://github.com/jenkinsci/compuware-strobe-measurement-plugin,GHSA-hcw3-6459-pwhc,a4773e8332407d7f820dd01c3409879b1de362f7,29a0d38d12e31ff8538473742c05a2e11f15c0df
497,nunit-plugin_CVE-2022-43414_nunit-0.27,CVE-2022-43414,CWE-552,CWE-552: Files or Directories Accessible to External Parties,jenkinsci,nunit-plugin,nunit-0.27,https://github.com/jenkinsci/nunit-plugin,GHSA-8cxw-wvhc-p4x4,6dc969eb2e05262bd119d431c90c424ef1267066,e97a5aa804019ab345f50014f56ece23882c7475
498,compuware-scm-downloader-plugin_CVE-2022-43423_compuware-scm-downloader-2.0.12,CVE-2022-43423,CWE-610,CWE-610: Externally Controlled Reference to a Resource in Another Sphere,jenkinsci,compuware-scm-downloader-plugin,compuware-scm-downloader-2.0.12,https://github.com/jenkinsci/compuware-scm-downloader-plugin,GHSA-682j-2p53-xp5f,17e0d47083f78064625bd3f8038b2593157d1a7c,115f057078baad506e2b34b74f4f0600f81990b3
499,compuware-topaz-for-total-test-plugin_CVE-2022-43428_compuware-topaz-for-total-test-2.4.7,CVE-2022-43428,CWE-610,CWE-610: Externally Controlled Reference to a Resource in Another Sphere,jenkinsci,compuware-topaz-for-total-test-plugin,compuware-topaz-for-total-test-2.4.7,https://github.com/jenkinsci/compuware-topaz-for-total-test-plugin,GHSA-xp3r-9wx8-q2mm,7f9afa5de9b31bb0c97ca6a4a8d4a57257d31862,5fca6eb21599f8f27323dfa17a6e44f8176ca551
500,compuware-xpediter-code-coverage-plugin_CVE-2022-43424_compuware-xpediter-code-coverage-1.0.7,CVE-2022-43424,CWE-693,CWE-693: Protection Mechanism Failure,jenkinsci,compuware-xpediter-code-coverage-plugin,compuware-xpediter-code-coverage-1.0.7,https://github.com/jenkinsci/compuware-xpediter-code-coverage-plugin,GHSA-mfcw-83qg-4vw3,99e8e5bb7537e3cd1eb03d21ab90f7ad125406e3,e506fc9e77a2609f6a5aa331e052d35be652071c
501,job-import-plugin_CVE-2022-43413_job-import-plugin-3.5,CVE-2022-43413,CWE-862,CWE-862: Missing Authorization,jenkinsci,job-import-plugin,job-import-plugin-3.5,https://github.com/jenkinsci/job-import-plugin,GHSA-4g29-r7vj-2rpv,647b3d5a034708c7f8dd61194c476b4e2b8d9593,1b4119849571d4879977c529f9972d271ad6a630
502,neuvector-vulnerability-scanner-plugin_CVE-2022-43434_neuvector-vulnerability-scanner-1.21,CVE-2022-43434,CWE-693,CWE-693: Protection Mechanism Failure,jenkinsci,neuvector-vulnerability-scanner-plugin,neuvector-vulnerability-scanner-1.21,https://github.com/jenkinsci/neuvector-vulnerability-scanner-plugin,GHSA-wmfh-h3vm-rcxm,58f0e0e4314eb44e4a49993748b4efcf6a0615d9,e0a72373ef1c20c41b8eb086883a7090cf04809c
503,contrast-continuous-application-security-plugin_CVE-2022-43420_contrast-continuous-application-security-3.9,CVE-2022-43420,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),jenkinsci,contrast-continuous-application-security-plugin,contrast-continuous-application-security-3.9,https://github.com/jenkinsci/contrast-continuous-application-security-plugin,GHSA-hvcr-927w-qcvq,717797bd466194257d2eba670096cf03d201bbd7,1babcd1e972a265527af12a9f85393d08937859c
504,compuware-topaz-for-total-test-plugin_CVE-2022-43427_compuware-topaz-for-total-test-2.4.7,CVE-2022-43427,CWE-862,CWE-862: Missing Authorization,jenkinsci,compuware-topaz-for-total-test-plugin,compuware-topaz-for-total-test-2.4.7,https://github.com/jenkinsci/compuware-topaz-for-total-test-plugin,GHSA-x5gv-5rqv-654m,5fca6eb21599f8f27323dfa17a6e44f8176ca551,0ba4274d545eac39e3db48b5dfb4512db3242946
505,katalon-plugin_CVE-2022-43419_1.0.32,CVE-2022-43419,CWE-256,CWE-256: Plaintext Storage of a Password,jenkinsci,katalon-plugin,1.0.32,https://github.com/jenkinsci/katalon-plugin,GHSA-35rx-7pc8-6963,0ee4b34afdcba367b547aa0a706cb1c66ac9f45a,64f819387f3f14d54f3a1542578a5c7aa9feb85c
506,compuware-topaz-for-total-test-plugin_CVE-2022-43430_compuware-topaz-for-total-test-2.4.7,CVE-2022-43430,CWE-611,CWE-611: Improper Restriction of XML External Entity Reference,jenkinsci,compuware-topaz-for-total-test-plugin,compuware-topaz-for-total-test-2.4.7,https://github.com/jenkinsci/compuware-topaz-for-total-test-plugin,GHSA-vhwv-8897-jm7q,2c88655894d05c28d933247f8150847f278b5d53,9ce24fb63fcdb94290340d2ec53f478635c416ab
507,katalon-plugin_CVE-2022-43416_1.0.32,CVE-2022-43416,CWE-693,CWE-693: Protection Mechanism Failure,jenkinsci,katalon-plugin,1.0.32,https://github.com/jenkinsci/katalon-plugin,GHSA-q6f6-6c4p-xph4,97171061de0192a21cbabb508acbb24c3806b934,0ee4b34afdcba367b547aa0a706cb1c66ac9f45a
508,compuware-topaz-utilities-plugin_CVE-2022-43422_compuware-topaz-utilities-1.0.8,CVE-2022-43422,CWE-693,CWE-693: Protection Mechanism Failure,jenkinsci,compuware-topaz-utilities-plugin,compuware-topaz-utilities-1.0.8,https://github.com/jenkinsci/compuware-topaz-utilities-plugin,GHSA-2x49-wj38-78q9,24b499623f52c930df3e2715dd64ae1079d70b43,a91bae5fcfb17d2d0af0c86c2870f10b2bb9c20a
509,repo-plugin_CVE-2022-43415_repo-1.15.0,CVE-2022-43415,CWE-611,CWE-611: Improper Restriction of XML External Entity Reference,jenkinsci,repo-plugin,repo-1.15.0,https://github.com/jenkinsci/repo-plugin,GHSA-2w2m-ccf8-57cq,326c5e6a29a0c02f3981e4c9a5695e02343b7979,4c4a72c7de3d3e5bbbad223605ea264dcec56bc1
510,pipeline-stage-view-plugin_CVE-2022-43408_pipeline-stage-view-2.24,CVE-2022-43408,CWE-352,CWE-352: Cross-Site Request Forgery (CSRF),jenkinsci,pipeline-stage-view-plugin,pipeline-stage-view-2.24,https://github.com/jenkinsci/pipeline-stage-view-plugin,GHSA-g975-f26h-93g8,80cc9548f929407ec3439cd5e75a41c50da5c3e3,cee275109ee748fa9f599ec60159807a28a2933f
511,dubbo-hessian-lite_CVE-2022-39198_v3.2.12,CVE-2022-39198,CWE-502,CWE-502: Deserialization of Untrusted Data,apache,dubbo-hessian-lite,v3.2.12,https://github.com/apache/dubbo-hessian-lite,GHSA-5qwq-g2hx-r6f7,dc16557a00474c47b5087b6cd2739e481272ac6b,99d689cf47c00b664db89bc8dff44dcd595b6ea6
512,causeway_CVE-2022-42466_rel/simpleapp-archetype-1.17.0,CVE-2022-42466,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),apache,causeway,rel/simpleapp-archetype-1.17.0,https://github.com/apache/causeway,GHSA-7pfc-cc9x-8p4m,ac2c42057d2c43abbad1edcb9f354603ddb4ef8e,30f94df14ea47cea3d10d468a1230fb96a749743
513,causeway_CVE-2022-42467_rel/simpleapp-archetype-1.17.0,CVE-2022-42467,CWE-1188,CWE-1188: Initialization of a Resource with an Insecure Default,apache,causeway,rel/simpleapp-archetype-1.17.0,https://github.com/apache/causeway,GHSA-998r-j9rx-qm8m,b154c74f28bd5a658f2eca9663c14d4cc1031795,9fcab9816dac37e0f07ffe3f5c4f47df9cec8694
514,amazon-redshift-jdbc-driver_CVE-2022-41828_v2.1.0.7,CVE-2022-41828,CWE-704,CWE-704: Incorrect Type Conversion or Cast,aws,amazon-redshift-jdbc-driver,v2.1.0.7,https://github.com/aws/amazon-redshift-jdbc-driver,GHSA-jc69-hjw2-fm86,0c956c7235af86b4c2ca69e48d1907844f953ef8,9999659bbc9f3d006fb02a0bf39d5bcf3b503605
515,matrix-android-sdk2_CVE-2022-39248_v1.4.36,CVE-2022-39248,CWE-287,CWE-287: Improper Authentication,matrix-org,matrix-android-sdk2,v1.4.36,https://github.com/matrix-org/matrix-android-sdk2,GHSA-fpgf-pjjv-2qgm,711ff70c1498350c2ec7247c3f14777eabd2634e,77df720a238d17308deab83ecaa37f7a4740a17e
516,matrix-android-sdk2_CVE-2022-39246_v1.4.36,CVE-2022-39246,CWE-287,CWE-287: Improper Authentication,matrix-org,matrix-android-sdk2,v1.4.36,https://github.com/matrix-org/matrix-android-sdk2,GHSA-2pvj-p485-cp3m,711ff70c1498350c2ec7247c3f14777eabd2634e,77df720a238d17308deab83ecaa37f7a4740a17e
517,NuProcess_CVE-2022-39243_nuprocess-2.0.4,CVE-2022-39243,CWE-77,CWE-77: Improper Neutralization of Special Elements used in a Command ('Command Injection'),brettwooldridge,NuProcess,nuprocess-2.0.4,https://github.com/brettwooldridge/NuProcess,GHSA-cxgf-v2p8-7ph7,4953d61e5fbf853583a52471d97e52e1ac33d6cd,29bc09de561bf00ff9bf77123756363a9709f868
518,pinot_CVE-2022-26112_release-0.10.0,CVE-2022-26112,CWE-94,CWE-94: Improper Control of Generation of Code ('Code Injection'),apache,pinot,release-0.10.0,https://github.com/apache/pinot,GHSA-qj9p-jvmw-82rh,b8af790c2f26b5bafcc8f154e1dae2edc60b43c0,b672af1b9f2ffdea1312207f63b5f8b90bdd1b56
519,scala_CVE-2022-36944_v2.13.8,CVE-2022-36944,CWE-502,CWE-502: Deserialization of Untrusted Data,scala,scala,v2.13.8,https://github.com/scala/scala,GHSA-8qv5-68g4-248j,88d56abf218dd24e8a9c6d339153593dc34156bc,3a124138843ef06594aa955800ba83d7c8ac2b84
520,compuware-common-configuration-plugin_CVE-2022-41226_compuware-common-configuration-1.0.14,CVE-2022-41226,CWE-611,CWE-611: Improper Restriction of XML External Entity Reference,jenkinsci,compuware-common-configuration-plugin,compuware-common-configuration-1.0.14,https://github.com/jenkinsci/compuware-common-configuration-plugin,GHSA-g43x-pcc9-f472,dbe85e18d7b12a6667db030b45eef5d4b648507b,351a46798cdc10479cb6966f05a51bc2174806a0
521,anchore-container-scanner-plugin_CVE-2022-41225_anchore-container-scanner-1.0.24,CVE-2022-41225,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),jenkinsci,anchore-container-scanner-plugin,anchore-container-scanner-1.0.24,https://github.com/jenkinsci/anchore-container-scanner-plugin,GHSA-f2j5-w76m-3rqh,0f60ab1c8f1f2bdec195fcb654f98318c626ad63,1b1a62ab8ab86b409274e755860ab4e7fcc11800
522,rundeck-plugin_CVE-2022-41233_rundeck-3.6.11,CVE-2022-41233,CWE-862,CWE-862: Missing Authorization,jenkinsci,rundeck-plugin,rundeck-3.6.11,https://github.com/jenkinsci/rundeck-plugin,GHSA-4jfq-4fqc-5j9c,8f8d88732dfbb12703285815d65ea46dce560c69,032b3bb9eafee5f83e3ddeb023eb34d0eeae19b7
523,cavisson-ns-nd-integration-plugin_CVE-2022-41229_cavisson-ns-nd-integration-4.8.0.146,CVE-2022-41229,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),jenkinsci,cavisson-ns-nd-integration-plugin,cavisson-ns-nd-integration-4.8.0.146,https://github.com/jenkinsci/cavisson-ns-nd-integration-plugin,GHSA-fq2h-r2h9-pj8r,4f76cfe954f2d04f2a54cf00bd0e911531a4a357,d77c6c7a279da002178f8244f37093773dd6aee5
524,jettison_CVE-2022-40149_jettison-1.5.0,CVE-2022-40149,CWE-121,CWE-121: Stack-based Buffer Overflow,jettison-json,jettison,jettison-1.5.0,https://github.com/jettison-json/jettison,GHSA-56h3-78gp-v83r,,
525,jettison_CVE-2022-40150_jettison-1.5.1,CVE-2022-40150,CWE-400,CWE-400: Uncontrolled Resource Consumption,jettison-json,jettison,jettison-1.5.1,https://github.com/jettison-json/jettison,GHSA-x27m-9w8j-5vcw,,
526,milo_CVE-2022-25897_v0.6.7,CVE-2022-25897,CWE-770,CWE-770: Allocation of Resources Without Limits or Throttling,eclipse-milo,milo,v0.6.7,https://github.com/eclipse-milo/milo,GHSA-fph9-f5r6-vhqf,7038e89a651771615b07342422e61e6e58e76730,4534381760d7d9f0bf00cbf6a8449bb0d13c6ce5
527,oxAuth_CVE-2022-36663_4.3.1,CVE-2022-36663,CWE-918,CWE-918: Server-Side Request Forgery (SSRF),GluuFederation,oxAuth,4.3.1,https://github.com/GluuFederation/oxAuth,GHSA-hc94-9v26-gxwv,bc1ce926adeab2a9b39af3defd69cfe594cdb5c0,58c4ac9bbf2addf4b419bf155de99db57a202f5c
528,shenyu_CVE-2022-37435_v2.4.3,CVE-2022-37435,CWE-732,CWE-732: Incorrect Permission Assignment for Critical Resource,apache,shenyu,v2.4.3,https://github.com/apache/shenyu,GHSA-fjjw-82xw-vfc2,,
529,jsoup_CVE-2022-36033_jsoup-1.15.2,CVE-2022-36033,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),jhy,jsoup,jsoup-1.15.2,https://github.com/jhy/jsoup,GHSA-gp7f-rwcx-9369,,
530,smallrye-health_CVE-2021-3914_3.1.1,CVE-2021-3914,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),smallrye,smallrye-health,3.1.1,https://github.com/smallrye/smallrye-health,GHSA-pvc3-wvxr-7cmf,ee49eef0389db0e3ff80b34434432f7a767576e1,01b25a038824887363cd413d8cd14052f5fc3541
531,activemq-artemis_CVE-2021-4040_2.19.0,CVE-2021-4040,CWE-400,CWE-400: Uncontrolled Resource Consumption,apache,activemq-artemis,2.19.0,https://github.com/apache/activemq-artemis,GHSA-gf8c-j759-86mg,4196faf7ce56cb3676d46acb3b0684b5cdf804d7,153d2e9a979aead8dff95fbc91d659ecc7d0fb82
532,git-plugin_CVE-2022-38663_git-4.11.4,CVE-2022-38663,CWE-522,CWE-522: Insufficiently Protected Credentials,jenkinsci,git-plugin,git-4.11.4,https://github.com/jenkinsci/git-plugin,GHSA-jxmw-3gxf-fprh,a776a3f76b3464326e51b49c7157e9fc6855e2cb,3241db9cc696711c871d4e78b3c3c0daad0740c3
533,logging-flume_CVE-2022-34916_release-1.10.0-rc1,CVE-2022-34916,CWE-20,CWE-20: Improper Input Validation,apache,logging-flume,release-1.10.0-rc1,https://github.com/apache/logging-flume,GHSA-h9mh-mgpv-gqmv,bfbfcbb17aa541e15c943939160f2ec99a7213b9,7fe9af49c485756e1b618493a5bc00b70d7fbd2d
534,aem-core-wcm-components_CVE-2022-35697_core.wcm.components.reactor-2.20.6,CVE-2022-35697,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),adobe,aem-core-wcm-components,core.wcm.components.reactor-2.20.6,https://github.com/adobe/aem-core-wcm-components,GHSA-qcgc-6q86-7x2p,b1e36ae37a2ece8363ecbdbf3ce5a6cdee51ba73,9674d6e0cda8827c75036bf4d7727d85228f5abd
535,socket.io-client-java_CVE-2022-25867_socket.io-client-2.0.0,CVE-2022-25867,CWE-476,CWE-476: NULL Pointer Dereference,socketio,socket.io-client-java,socket.io-client-2.0.0,https://github.com/socketio/socket.io-client-java,GHSA-85xx-xhjm-rhrw,8bd35da19c1314318fe122876d22e30ae3673ff9,8664499b6f31154f49783531f778dac5387b766b
536,calcite-avatica_CVE-2022-36364_rel/avatica-1.21.0,CVE-2022-36364,CWE-665,CWE-665: Improper Initialization,apache,calcite-avatica,rel/avatica-1.21.0,https://github.com/apache/calcite-avatica,GHSA-w7f5-jrpr-5c2m,aad227f38ae6604f811d6aa84fb50a2f26650f68,0c097b6a685fc1f97f151505a219976f15ed0c4c
537,git-plugin_CVE-2022-36884_git-4.11.3,CVE-2022-36884,CWE-200,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,jenkinsci,git-plugin,git-4.11.3,https://github.com/jenkinsci/git-plugin,GHSA-449w-c77c-vmf6,18577d14afa2d1fbf970c44f60fce426d083073b,b46165c74a0bf15e08763de2e506005624d5d238
538,git-client-plugin_CVE-2022-36881_git-client-3.11.0,CVE-2022-36881,CWE-295,CWE-295: Improper Certificate Validation,jenkinsci,git-client-plugin,git-client-3.11.0,https://github.com/jenkinsci/git-client-plugin,GHSA-cm7j-p8hc-97vj,eb05dfa45e5258fde5b70831d941031f495908f9,88f52c6c9b18bca4ad210e3b9910a49433583fd9
539,github-plugin_CVE-2022-36885_v1.34.4,CVE-2022-36885,CWE-203,CWE-203: Observable Discrepancy,jenkinsci,github-plugin,v1.34.4,https://github.com/jenkinsci/github-plugin,GHSA-mxcc-7h5m-x57r,23ea472f8d202d85435b16cf61b23a2e0851e511,11d1d79ebf85248dc43432389746c1ecc3452b6a
540,git-plugin_CVE-2022-36882_git-4.11.3,CVE-2022-36882,CWE-352,CWE-352: Cross-Site Request Forgery (CSRF),jenkinsci,git-plugin,git-4.11.3,https://github.com/jenkinsci/git-plugin,GHSA-8xwj-2wgh-gprh,18577d14afa2d1fbf970c44f60fce426d083073b,b46165c74a0bf15e08763de2e506005624d5d238
541,git-plugin_CVE-2022-36883_git-4.11.3,CVE-2022-36883,CWE-862,CWE-862: Missing Authorization,jenkinsci,git-plugin,git-4.11.3,https://github.com/jenkinsci/git-plugin,GHSA-v878-67xw-grw2,18577d14afa2d1fbf970c44f60fce426d083073b,b46165c74a0bf15e08763de2e506005624d5d238
542,rhnpush-plugin_CVE-2022-36892_rhnpush-plugin-0.5.1,CVE-2022-36892,CWE-862,CWE-862: Missing Authorization,jenkinsci,rhnpush-plugin,rhnpush-plugin-0.5.1,https://github.com/jenkinsci/rhnpush-plugin,GHSA-w8gx-4r6w-3rx9,8b36f5655d27d3fecda5dd155fcf3435a2239708,7827db39925d0fc8f5b95e013466987b513b3f3c
543,rpmsign-plugin_CVE-2022-36893_rpmsign-plugin-0.5.0,CVE-2022-36893,CWE-862,CWE-862: Missing Authorization,jenkinsci,rpmsign-plugin,rpmsign-plugin-0.5.0,https://github.com/jenkinsci/rpmsign-plugin,GHSA-pw4g-jcp5-63m9,44c6d44030f2150fb6d3421393811da3f599338a,1b136cddf908138864cfe1c9c861114f5d263871
544,compuware-topaz-utilities-plugin_CVE-2022-36895_compuware-topaz-utilities-1.0.8,CVE-2022-36895,CWE-862,CWE-862: Missing Authorization,jenkinsci,compuware-topaz-utilities-plugin,compuware-topaz-utilities-1.0.8,https://github.com/jenkinsci/compuware-topaz-utilities-plugin,GHSA-qf4p-7gqc-x6jx,24b499623f52c930df3e2715dd64ae1079d70b43,a79f95c7d32ad6a2e161159fa77f371705f3b20d
